rule_id,is_active,priority,txn_kind,fingerprint,description_clean_norm,account_name,source,direction,currency,amount_bucket,payee_canonical,category_target,notes
מכונות_אוטומטיות_782,True,0,,מכונות אוטומטיות,,,,,,,Goomba,Going out and restaurants,bootstrap count=1
מכונות_אוטומטיות_783,True,0,,מכונות אוטומטיות,,,,,,,Rav pas,Transportation,bootstrap count=1
מכונות_אוטומטיות_784,True,0,,מכונות אוטומטיות,,,,,,,Roasters,Opher food,bootstrap count=1
מכונות_אוטומטיות_785,True,0,,מכונות אוטומטיות,,,,,,,Train food,Opher food,bootstrap count=1
מכונות_אוטומטיות_786,True,0,,מכונות אוטומטיות,,,,,,,Tulitul Bakery,Going out and restaurants,bootstrap count=1
מכלת_אלחלאן_787,True,0,,מכלת אלחלאן,,,,,,,Grocery Alhalah Sachnin,Aikido,bootstrap count=1
מלך_הממתקים_788,True,0,,מלך הממתקים,,,,,,,Melech Hamamtakim,🛍️Groceries,bootstrap count=9
מלכת_שבא_789,True,0,,מלכת שבא,,,,,,,Queen Sheba bar,Going out and restaurants,bootstrap count=1
ממתקי_אל_חטי_790,True,0,,ממתקי אל חטי,,,,,,,Al Hatib Sweets Rajar,Summer 2025,bootstrap count=1
ממתקי_אלי_זול_791,True,0,,ממתקי אלי זול,,,,,,,Elizol,🛍️Groceries,bootstrap count=1
ממתקי_יאסר_מדאח_מעליא_792,True,0,,ממתקי יאסר מדאח מעליא,,,,,,,Yassar Madah Sweets,Going out and restaurants,bootstrap count=1
מס_ההכנסה_797,True,0,,מס ההכנסה,,,,,,,Tax refund,Aikido,bootstrap count=1
מס_הכנסה_798,True,0,,מס הכנסה,,,,,,,Income tax,Pilates,bootstrap count=4
מס_הכנסה_799,True,0,,מס הכנסה,,,,,,,Income tax,Unplanned extra expense,bootstrap count=4
מס_הכנסה_800,True,0,,מס הכנסה,,,,,,,Bank leumi,Bank Interest & Fees,bootstrap count=2
מס_הכנסה_801,True,0,,מס הכנסה,,,,,,,Income tax,Investment income and expenses,bootstrap count=1
מס_הכנסה_802,True,0,,מס הכנסה,,,,,,,Income tax,Ready to Assign,bootstrap count=1
מס_הכנסה_803,True,0,,מס הכנסה,,,,,,,Tax refund,Unplanned extra expense,bootstrap count=1
מס_הכנסה_804,True,0,,מס הכנסה,,,,,,,Taxes,Investment income and expenses,bootstrap count=1
מס_הכנסה_805,True,0,,מס הכנסה,,,,,,,Taxes,Pilates,bootstrap count=1
מסיבבה_806,True,0,,מסיבבה,,,,,,,Mesibaba,Bat Mitzvah 17000,bootstrap count=1
מסלול_מורחב_807,True,0,,מסלול מורחב,,,,,,,Bank leumi,Bank Interest & Fees,bootstrap count=23
מסלול_מורחב_808,True,0,,מסלול מורחב,,,,,,,Airport Parking,Transportation,bootstrap count=1
מסלול_מורחב_809,True,0,,מסלול מורחב,,,,,,,Rav pas,Transportation,bootstrap count=1
מסעדת_אבו_כריסטו_810,True,0,,מסעדת אבו כריסטו,,,,,,,Abu Cristo Acco,Birthdays,bootstrap count=1
מסעדת_בלו_ליין_811,True,0,,מסעדת בלו ליין,,,,,,,Blue Line Restaurant Rajar,Summer 2025,bootstrap count=1
מעדניית_לוי_812,True,0,,מעדניית לוי,,,,,,,Levi bakery Jerusalem,Summer 2024 8000,bootstrap count=1
מפייבוקס_שלי_813,True,0,,מפייבוקס שלי,,,,,,,Abigail,Danielle,bootstrap count=1
מפייבוקס_שלי_814,True,0,,מפייבוקס שלי,,,,,,,Dog walking,Danielle,bootstrap count=1
מפייבוקס_שלי_815,True,0,,מפייבוקס שלי,,,,,,,Maya,Summer 2024 8000,bootstrap count=1
מפייבוקס_שלי_816,True,0,,מפייבוקס שלי,,,,,,,Paybox,Gifts,bootstrap count=1
מפייבוקס_שלי_817,True,0,,מפייבוקס שלי,,,,,,,Paybox,Unexplained expenses,bootstrap count=1
מפעלי_אלן_818,True,0,,מפעלי אלן,,,,,,,Allen car test,Mazda registration 1500 Dec,bootstrap count=3
מפעלי_אלן_819,True,0,,מפעלי אלן,,,,,,,Allen car test,Hyundai registration 1500 May,bootstrap count=1
מקדולנדס_אבי_820,True,0,,מקדולנדס אבי,,,,,,,McDonald's,Going out and restaurants,bootstrap count=1
מקדונלדס_עין_יה_821,True,0,,מקדונלדס עין יה,,,,,,,McDonald's,Going out and restaurants,bootstrap count=1
מקס_איט_פיננ_822,True,0,,מקס איט פיננ,,,,,,,Transfer : Opher x9922,,bootstrap count=3
מקס_אמות_823,True,0,,מקס אמות,,,,,,,Max Amot,House and stuff,bootstrap count=5
מקס_אמות_824,True,0,,מקס אמות,,,,,,,Max Amot,Birthdays,bootstrap count=1
מקס_אמות_825,True,0,,מקס אמות,,,,,,,Max Stoke,House and stuff,bootstrap count=1
מקס_כרמיאל_826,True,0,,מקס כרמיאל,,,,,,,Max Carmiel,House and stuff,bootstrap count=1
מקס_שווארמה_מרכז_נטע_827,True,0,,מקס שווארמה מרכז נטע,,,,,,,Shwarma,Going out and restaurants,bootstrap count=1
מקסים_מירוזני_828,True,0,,מקסים מירוזני,,,,,,,Parkour,Chugim,bootstrap count=2
מקסים_מירוזני_829,True,0,,מקסים מירוזני,,,,,,,Maxim Parkour,Summer 2025,bootstrap count=1
מרום_כלי_נגינה_דיסקים_830,True,0,,מרום כלי נגינה דיסקים,,,,,,,Marom Musical Instruments,House and stuff,bootstrap count=1
מרחבים_טל_חניונים_831,True,0,,מרחבים טל חניונים,,,,,,,Airport Parking,Transportation,bootstrap count=2
מרחבים_טל_חניונים_832,True,0,,מרחבים טל חניונים,,,,,,,Airport Parking,Greece 2025,bootstrap count=1
מרחבים_טל_חניונים_833,True,0,,מרחבים טל חניונים,,,,,,,Bank leumi,Bank Interest & Fees,bootstrap count=1
מרכז_ארצי_לבחינות_ולהערכה_834,True,0,,מרכז ארצי לבחינות ולהערכה,,,,,,,National center for testing,Chugim,bootstrap count=1
מרכז_בשgolf_אco_835,True,0,,מרכז בשgolf אco,,,,,,,Golf,Clothing,bootstrap count=1
מרכז_הלבשה_836,True,0,,מרכז הלבשה,,,,,,,Merkaz Hahalbasha,Clothing,bootstrap count=9
מרכז_הלבשה_837,True,0,,מרכז הלבשה,,,,,,,Subject,University,bootstrap count=2
מרכז_הלבשה_838,True,0,,מרכז הלבשה,,,,,,,Present,Gifts,bootstrap count=1
מרכז_הספורט_והנופש_839,True,0,,מרכז הספורט והנופש,,,,,,,Sports Center,Summer 2025,bootstrap count=2
מרכז_הספורט_והנופש_840,True,0,,מרכז הספורט והנופש,,,,,,,Merkaz Hasport,Summer 2024 8000,bootstrap count=1
מרכז_הספורט_והנופש_841,True,0,,מרכז הספורט והנופש,,,,,,,Merkaz Hasport,Summer 2025,bootstrap count=1
מרכז_סוזן_דלל_842,True,0,,מרכז סוזן דלל,,,,,,,Suzan Dalal,Going out and restaurants,bootstrap count=1
מרכז_עם_נמשך_באמצעות_במכשיר_לאומי_843,True,0,,מרכז עם נמשך באמצעות במכשיר לאומי,,,,,,,Transfer : Cash,,bootstrap count=1
מרכז_עסקים_במכשיר_לאומי_נמשך_מכרטיס_המסת_844,True,0,,מרכז עסקים במכשיר לאומי נמשך מכרטיס המסתיים,,,,,,,Euro,Greece 2025,bootstrap count=1
מרכז_רכב_יא_845,True,0,,מרכז רכב יא,,,,,,,Musach Yaav,Auto Maintenance,bootstrap count=6
מרכז_רכב_יאב_846,True,0,,מרכז רכב יאב,,,,,,,Musach Yaav,Auto Maintenance,bootstrap count=1
מרעי_אלקרנאוי_847,True,0,,מרעי אלקרנאוי,,,,,,,Isshin Aikido,Aikido,bootstrap count=1
מש_קר_848,True,0,,מש קר,,,,,,,Train food,🛍️Groceries,bootstrap count=1
משלוחה_הזמנת_אוכל_אונליין_849,True,0,,משלוחה הזמנת אוכל אונליין,,,,,,,Burger Saloon,Summer 2024 8000,bootstrap count=1
משק_פיין_גבעת_עדה_850,True,0,,משק פיין גבעת עדה,,,,,,,Meshek Fine Givat Ada,🛍️Groceries,bootstrap count=7
משקאות_851,True,0,,משקאות,,,,,,,Mishkaot,Mikael,bootstrap count=1
משרד_האוצר_אגף_המכס_ומעמ_852,True,0,,משרד האוצר אגף המכס ומעמ,,,,,,,Import tax,Clothing,bootstrap count=1
משרד_האוצר_אגף_המכס_ומעמ_853,True,0,,משרד האוצר אגף המכס ומעמ,,,,,,,Taxes,House and stuff,bootstrap count=1
משרד_התחבורה_854,True,0,,משרד התחבורה,,,,,,,Misrad Hatahbura,Mazda registration 1500 Dec,bootstrap count=1
משרד_התחבורה_855,True,0,,משרד התחבורה,,,,,,,Misrad Hatahbura,Mikael teenager 20000,bootstrap count=1
משרד_תחבורה_רשיון_נהיגה_856,True,0,,משרד תחבורה רשיון נהיגה,,,,,,,Misrad Hatahbura,Mikael teenager 20000,bootstrap count=1
משתלת_כדורי_857,True,0,,משתלת כדורי,,,,,,,Kaduri farms,House and stuff,bootstrap count=4
משתלת_מרמלשטיין_858,True,0,,משתלת מרמלשטיין,,,,,,,Milstein Mishtala,House and stuff,bootstrap count=1
נאדי_בתי_קפה_859,True,0,,נאדי בתי קפה,,,,,,,Nadi Coffehouse Jeursalem,Going out and restaurants,bootstrap count=2
נאייקס_ישראל_מכונות_אוטומ_860,True,0,,נאייקס ישראל מכונות אוטומ,,,,,,,Food machine,🛍️Groceries,bootstrap count=1
נדב_סניפליסקי_861,True,0,,נדב סניפליסקי,,,,,,,Danielle,Danielle,bootstrap count=1
נוטלה_שוקולד_אקספריינס_בא_862,True,0,,נוטלה שוקולד אקספריינס בא,,,,,,,Nutella,Going out and restaurants,bootstrap count=1
נולה_דיזינגוף_863,True,0,,נולה דיזינגוף,,,,,,,Nula Dizengoff,Going out and restaurants,bootstrap count=1
נולה_דיזינגוף_864,True,0,,נולה דיזינגוף,,,,,,,Tiv Taam,🛍️Groceries,bootstrap count=1
ניבי_פארם_865,True,0,,ניבי פארם,,,,,,,Nivi Pharm,Medical,bootstrap count=1
ניגא_מוצרי_איכות_866,True,0,,ניגא מוצרי איכות,,,,,,,Nyga Service,Unplanned extra expense,bootstrap count=2
ניצת_הדובדבן_867,True,0,,ניצת הדובדבן,,,,,,,Nitzat Haduvdevan,🛍️Groceries,bootstrap count=23
ניצת_הדובדבן_868,True,0,,ניצת הדובדבן,,,,,,,Nitzat Haduvdevan,Bat Mitzvah 17000,bootstrap count=1
ניצת_הדובדבן_869,True,0,,ניצת הדובדבן,,,,,,,Nizat Haduvdevan,🛍️Groceries,bootstrap count=1
נעלי_נמרוד_מתחם_870,True,0,,נעלי נמרוד מתחם,,,,,,,Nimrod,Clothing,bootstrap count=1
נעמן_871,True,0,,נעמן,,,,,,,Naaman,House and stuff,bootstrap count=2
סאלח_דבאח_ובניו_872,True,0,,סאלח דבאח ובניו,,,,,,,Dabbah,🛍️Groceries,bootstrap count=46
סאלח_דבאח_ובניו_873,True,0,,סאלח דבאח ובניו,,,,,,,Dabah,🛍️Groceries,bootstrap count=12
סאלח_דבאח_ובניו_874,True,0,,סאלח דבאח ובניו,,,,,,,Dabah,Gifts,bootstrap count=1
סאלח_דבאח_ובניו_875,True,0,,סאלח דבאח ובניו,,,,,,,Dabbah,Mikael,bootstrap count=1
סאקוני_876,True,0,,סאקוני,,,,,,,Saucony,Clothing,bootstrap count=1
סאקוני_877,True,0,,סאקוני,,,,,,,Saucony,House and stuff,bootstrap count=1
סבטלנה_סושקביץ_878,True,0,,סבטלנה סושקביץ,,,,,,,Svetlana Sushkovitz,Pilates,bootstrap count=1
סביח_טשרניחובסקי_879,True,0,,סביח טשרניחובסקי,,,,,,,Elo Deals Mizrahi,House and stuff,bootstrap count=1
סביח_טשרניחובסקי_880,True,0,,סביח טשרניחובסקי,,,,,,,Sabih Tshernichovsky Tel Aviv,Going out and restaurants,bootstrap count=1
סברס_בניין_881,True,0,,סברס בניין,,,,,,,Campus Food,Opher food,bootstrap count=3
סולת_קוסקוס_בעתיקה_882,True,0,,סולת קוסקוס בעתיקה,,,,,,,Solet,Going out and restaurants,bootstrap count=1
סולתם_רדד_883,True,0,,סולתם רדד,,,,,,,Soltam,House and stuff,bootstrap count=4
סופטיט_885,True,0,,סופטיט,,,,,,,Softit Cell phones,Unplanned extra expense,bootstrap count=2
סופטיט_886,True,0,,סופטיט,,,,,,,Softit Cell phones,Phone Opher,bootstrap count=1
סופיה_פוגל_887,True,0,,סופיה פוגל,,,,,,,Isshin Aikido,Aikido,bootstrap count=4
סופר_גשר_הזיו_888,True,0,,סופר גשר הזיו,,,,,,,Super Haziv,🛍️Groceries,bootstrap count=1
סופר_לאון_889,True,0,,סופר לאון,,,,,,,Super leon,🛍️Groceries,bootstrap count=1
סופר_מזרע_890,True,0,,סופר מזרע,,,,,,,Super mezra,🛍️Groceries,bootstrap count=1
סופר_ממילא_891,True,0,,סופר ממילא,,,,,,,Super Mamila Jerusalem,Summer 2024 8000,bootstrap count=2
סופר_מרקט_מרכז_מזון_892,True,0,,סופר מרקט מרכז מזון,,,,,,,Market Magar,Vacation 2024 4000,bootstrap count=1
סופר_פיצה_893,True,0,,סופר פיצה,,,,,,,Super pizza Tel Aviv,Going out and restaurants,bootstrap count=1
סופר_פלוס_894,True,0,,סופר פלוס,,,,,,,Super plus,🛍️Groceries,bootstrap count=1
סופר_קופיקס_895,True,0,,סופר קופיקס,,,,,,,Super kofix,🛍️Groceries,bootstrap count=3
סופר_שרונה_896,True,0,,סופר שרונה,,,,,,,Super Sarona Tel Aviv,Going out and restaurants,bootstrap count=1
סופרפארם_897,True,0,,סופרפארם,,,,,,,Superpharm,House and stuff,bootstrap count=67
סופרפארם_898,True,0,,סופרפארם,,,,,,,Superpharm,Medical,bootstrap count=10
סופרפארם_900,True,0,,סופרפארם,,,,,,,Superpharm,Birthdays,bootstrap count=1
סופרפארם_901,True,0,,סופרפארם,,,,,,,Superpharm,Opher food,bootstrap count=1
סחוט_902,True,0,,סחוט,,,,,,,Sachut,Going out and restaurants,bootstrap count=1
סטודיו_לבישול_903,True,0,,סטודיו לבישול,,,,,,,Cooking studio,House and stuff,bootstrap count=1
סטודיו_לבישול_904,True,0,,סטודיו לבישול,,,,,,,Studio Lebishul,Birthdays,bootstrap count=1
סטודיו_לבישול_905,True,0,,סטודיו לבישול,,,,,,,Studio Lebishul,Danielle,bootstrap count=1
סטודיו_לבישול_906,True,0,,סטודיו לבישול,,,,,,,Studio Lebishul,House and stuff,bootstrap count=1
סטופר_907,True,0,,סטופר,,,,,,,Aroma,Going out and restaurants,bootstrap count=1
סטופר_908,True,0,,סטופר,,,,,,,Stopper Locks,Unplanned extra expense,bootstrap count=1
סטוק_909,True,0,,סטוק,,,,,,,Big Stok,Birthdays,bootstrap count=1
סטוק_910,True,0,,סטוק,,,,,,,Big Stok,House and stuff,bootstrap count=1
סטימצקי_בית_911,True,0,,סטימצקי בית,,,,,,,Steimatzky,Gifts,bootstrap count=1
סטימצקי_בית_912,True,0,,סטימצקי בית,,,,,,,Steimatzky,House and stuff,bootstrap count=1
סי_קפה_913,True,0,,סי קפה,,,,,,,Si Cafe,🛍️Groceries,bootstrap count=2
סיטי_מרקט_נחל_חבר_914,True,0,,סיטי מרקט נחל חבר,,,,,,,Market,🛍️Groceries,bootstrap count=1
סיטיגו_צמרת_915,True,0,,סיטיגו צמרת,,,,,,,Citigo bikes,House and stuff,bootstrap count=1
סילוק_פיגור_916,True,0,,סילוק פיגור,,,,,,,Loan Pilates,Pilates,bootstrap count=1
סילוק_פיגור_917,True,0,,סילוק פיגור,,,,,,,Transfer : Unplanned Opher,,bootstrap count=1
סיפור_של_טעמים_דוכן_גבי_918,True,0,,סיפור של טעמים דוכן גבי,,,,,,,Sipur shel taamaim,🛍️Groceries,bootstrap count=1
סיפורו_של_שניצל_919,True,0,,סיפורו של שניצל,,,,,,,Sipuro shel shnitzel,Opher food,bootstrap count=1
סיקה_מטבח_ישראלי_ים_תיכ_920,True,0,,סיקה מטבח ישראלי ים תיכ,,,,,,,Jessica Israeli Kitchen,Birthdays,bootstrap count=1
סלאח_דבאח_ובניו_מגדל_921,True,0,,סלאח דבאח ובניו מגדל,,,,,,,Dabah,Summer 2024 8000,bootstrap count=1
סלאח_דבאח_ובניו_מגדל_922,True,0,,סלאח דבאח ובניו מגדל,,,,,,,Dabah Magdala,Summer 2025,bootstrap count=1
סלאח_דבאח_ובניו_מגדל_923,True,0,,סלאח דבאח ובניו מגדל,,,,,,,Dabah Magdala,Vacation 2024 4000,bootstrap count=1
ספידוג_924,True,0,,ספידוג,,,,,,,Speedog,Pets,bootstrap count=9
ספירולינה_פול_לייף_925,True,0,,ספירולינה פול לייף,,,,,,,Spirulina Full Life,🛍️Groceries,bootstrap count=1
ספסל_גינת_דובנו_926,True,0,,ספסל גינת דובנו,,,,,,,Coffe shop Tel Aviv,Going out and restaurants,bootstrap count=1
סקארה_החדש_930,True,0,,סקארה החדש,,,,,,,Sakara,Clothing,bootstrap count=1
סקארה_החדש_931,True,0,,סקארה החדש,,,,,,,Sakura,Going out and restaurants,bootstrap count=1
עברית_חנות_ספרים_932,True,0,,עברית חנות ספרים,,,,,,,E-vrit,House and stuff,bootstrap count=2
עדו_קאליר_933,True,0,,עדו קאליר,,,,,,,Hamatsesah,Gifts,bootstrap count=2
עומר_רביד_934,True,0,,עומר רביד,,,,,,,Danielle,Danielle,bootstrap count=1
עזריאלי_יפן_937,True,0,,עזריאלי יפן,,,,,,,Japan 73 Tel Aviv,Going out and restaurants,bootstrap count=1
עידן_938,True,0,,עידן,,,,,,,Idan Zoo,Gifts,bootstrap count=1
עיצוב_שיער_ישראל_939,True,0,,עיצוב שיער ישראל,,,,,,,Haircut,Clothing,bootstrap count=8
עיצוב_שיער_ישראל_940,True,0,,עיצוב שיער ישראל,,,,,,,Hair styling israel,Clothing,bootstrap count=4
עיצוב_שיער_ישראל_941,True,0,,עיצוב שיער ישראל,,,,,,,Israel et Lola,Clothing,bootstrap count=2
עיצוב_שיער_ישראל_942,True,0,,עיצוב שיער ישראל,,,,,,,Hair Emil,Clothing,bootstrap count=1
עיריית_943,True,0,,עיריית,,,,,,,Beer Sheva City,Unplanned extra expense,bootstrap count=2
עיריית_944,True,0,,עיריית,,,,,,,Iriyat Beer Sheva,Insurance!,bootstrap count=1
עיריית_945,True,0,,עיריית,,,,,,,Mekf A,Mekif A 2000 July,bootstrap count=1
עירית_וטרינריה_946,True,0,,עירית וטרינריה,,,,,,,Beer Sheva Vet,Pets,bootstrap count=1
על_הנהר_947,True,0,,על הנהר,,,,,,,Al Hanahar,Summer 2025,bootstrap count=2
עמותת_ארץעיר_948,True,0,,עמותת ארץעיר,,,,,,,Eretz Ir,Chugim,bootstrap count=6
עמותת_דרך_הרגליים_949,True,0,,עמותת דרך הרגליים,,,,,,,Amutat Derekh Haraglayim,Chugim,bootstrap count=1
עמותת_מטפסי_950,True,0,,עמותת מטפסי,,,,,,,Climbing wall,Chugim,bootstrap count=1
עמותת_מטפסי_אבי_951,True,0,,עמותת מטפסי אבי,,,,,,,Climbing wall,Chugim,bootstrap count=3
עמותת_מטפסי_אבי_952,True,0,,עמותת מטפסי אבי,,,,,,,Climbing wall food,Going out and restaurants,bootstrap count=2
עמותת_מטפסי_אבי_953,True,0,,עמותת מטפסי אבי,,,,,,,Climbing wall food,🛍️Groceries,bootstrap count=2
עמותת_מטפסי_אבי_954,True,0,,עמותת מטפסי אבי,,,,,,,Climbing wall,Summer 2024 8000,bootstrap count=1
עמר_אלגו_955,True,0,,עמר אלגו,,,,,,,Elgo watering,House and stuff,bootstrap count=3
עמר_אלגו_956,True,0,,עמר אלגו,,,,,,,Algo Hashkaya,House and stuff,bootstrap count=2
ערוץ_יש_עמל_957,True,0,,ערוץ יש עמל,,,,,,,Bank leumi,Bank Interest & Fees,bootstrap count=1
ערן_גבריאלי_958,True,0,,ערן גבריאלי,,,,,,,Isshin Aikido,Aikido,bootstrap count=1
פאזלנד_באינטרנט_959,True,0,,פאזלנד באינטרנט,,,,,,,Puzzleland,House and stuff,bootstrap count=1
פאפא_ונס_960,True,0,,פאפא ונס,,,,,,,Papa Johns,Going out and restaurants,bootstrap count=2
פהמיה_חלבי_מאכלים_דרוזים_961,True,0,,פהמיה חלבי מאכלים דרוזים,,,,,,,Pamia Durze Food Harish,Going out and restaurants,bootstrap count=1
פוט_לוקר_962,True,0,,פוט לוקר,,,,,,,Foot locker,Clothing,bootstrap count=2
פונדק_עין_כרם_963,True,0,,פונדק עין כרם,,,,,,,Pundak Ein Karem Jerusalem,Summer 2024 8000,bootstrap count=1
פוקס_964,True,0,,פוקס,,,,,,,Fox,Clothing,bootstrap count=11
פוקס_965,True,0,,פוקס,,,,,,,Fox Home,Loans and transfers,bootstrap count=1
פורדאדוג_סטור_966,True,0,,פורדאדוג סטור,,,,,,,Fordadog store,Pets,bootstrap count=2
פטרה_974,True,0,,פטרה,,,,,,,Petra Ashdod,Going out and restaurants,bootstrap count=1
פינוקים_בפיתה_976,True,0,,פינוקים בפיתה,,,,,,,Pinukim BePita,Opher food,bootstrap count=1
פינקי_977,True,0,,פינקי,,,,,,,Pinki,🛍️Groceries,bootstrap count=1
פינת_אוכל_978,True,0,,פינת אוכל,,,,,,,Campus Food,Opher food,bootstrap count=1
פינת_אוכל_979,True,0,,פינת אוכל,,,,,,,Pinat Ochel,Going out and restaurants,bootstrap count=1
פינת_האופה_רמות_980,True,0,,פינת האופה רמות,,,,,,,Pinat Haofe,Going out and restaurants,bootstrap count=6
פינת_הקפה_981,True,0,,פינת הקפה,,,,,,,Pinat Hakafe,🛍️Groceries,bootstrap count=2
פינת_הקפה_982,True,0,,פינת הקפה,,,,,,,Pinat Hakafe,House and stuff,bootstrap count=1
פיצה_אלמה_983,True,0,,פיצה אלמה,,,,,,,Pizza Alma,Going out and restaurants,bootstrap count=13
פיצה_גוטה_984,True,0,,פיצה גוטה,,,,,,,Pizza Guta,Going out and restaurants,bootstrap count=1
פיצה_גולד_985,True,0,,פיצה גולד,,,,,,,Pizza gold,Going out and restaurants,bootstrap count=2
פיצה_עגבניה_986,True,0,,פיצה עגבניה,,,,,,,Pizza agvania,Birthdays,bootstrap count=2
פיצה_עגבנייה_987,True,0,,פיצה עגבנייה,,,,,,,Pizza agvania,Going out and restaurants,bootstrap count=1
פירות_יבשים_וקטניות_988,True,0,,פירות יבשים וקטניות,,,,,,,Shuk,Opher food,bootstrap count=1
פיתה_דרוזית_989,True,0,,פיתה דרוזית,,,,,,,Pita druzit,🛍️Groceries,bootstrap count=2
פיתוח_ים_הגן_הא_990,True,0,,פיתוח ים הגן הא,,,,,,,City walls Jerusalem,Summer 2024 8000,bootstrap count=1
פלאפל_הכרם_991,True,0,,פלאפל הכרם,,,,,,,Falafel Hakerem,Going out and restaurants,bootstrap count=1
פלאפל_מיטל_992,True,0,,פלאפל מיטל,,,,,,,Felafel Meital,Going out and restaurants,bootstrap count=1
פלה_דה_תה_993,True,0,,פלה דה תה,,,,,,,Palais De Thes,🛍️Groceries,bootstrap count=4
פליינג_טייגר_גרנד_994,True,0,,פליינג טייגר גרנד,,,,,,,Flying Tiger,Birthdays,bootstrap count=1
פליינג_טייגר_גרנד_995,True,0,,פליינג טייגר גרנד,,,,,,,Flying Tiger,House and stuff,bootstrap count=1
פלמנגו_996,True,0,,פלמנגו,,,,,,,Falmango Rosh Pina,Clothing,bootstrap count=1
פנדורה_997,True,0,,פנדורה,,,,,,,Pandora,Birthdays,bootstrap count=1
פנצריית_הארז_998,True,0,,פנצריית הארז,,,,,,,HaErez Tires Magar,Auto Maintenance,bootstrap count=1
פסטה_בסטה_999,True,0,,פסטה בסטה,,,,,,,Pasta Basta,Going out and restaurants,bootstrap count=1
פסים_ריהוט_גן_1000,True,0,,פסים ריהוט גן,,,,,,,Passim Garden furniture,Bat Mitzvah 17000,bootstrap count=1
פספורטכארד_ישראל_סוכנות_1001,True,0,,פספורטכארד ישראל סוכנות,,,,,,,Passport card insurance,Bat Mitzvah 17000,bootstrap count=1
פספורטכארד_ישראל_סוכנות_1002,True,0,,פספורטכארד ישראל סוכנות,,,,,,,Passport card insurance,Mikael,bootstrap count=1
פעמית_סטור_1003,True,0,,פעמית סטור,,,,,,,Paamit Store,House and stuff,bootstrap count=2
פרחי_אדווה_1004,True,0,,פרחי אדווה,,,,,,,Adva Flowers,Gifts,bootstrap count=1
פרחי_אדווה_1005,True,0,,פרחי אדווה,,,,,,,Adva Flowers,House and stuff,bootstrap count=1
פרי_הארץ_1006,True,0,,פרי הארץ,,,,,,,Pri Haaretz,🛍️Groceries,bootstrap count=1
פרי_טיוי_1007,True,0,,פרי טיוי,,,,,,,Free TV,Software Subscriptions,bootstrap count=4
פרעון_הלוואה_1008,True,0,,פרעון הלוואה,,,,,,,Loan Pilates,Pilates,bootstrap count=24
פרעון_הלוואה_1009,True,0,,פרעון הלוואה,,,,,,,"Transfer : Loan Leumi 45,000 06_2022",Investment income and expenses,bootstrap count=23
פתרונות_מזון_ועוד_1010,True,0,,פתרונות מזון ועוד,,,,,,,ANA Food Solutions,🛍️Groceries,bootstrap count=1
צומת_ספרים_1011,True,0,,צומת ספרים,,,,,,,Tsomet Sfarim,House and stuff,bootstrap count=6
צומת_ספרים_1012,True,0,,צומת ספרים,,,,,,,Tzomet Sfarim,House and stuff,bootstrap count=4
צומת_ספרים_1013,True,0,,צומת ספרים,,,,,,,Tsomet Sfarim,Birthdays,bootstrap count=1
צומת_ספרים_1014,True,0,,צומת ספרים,,,,,,,Tzomet Sfarim,Gifts,bootstrap count=1
צומת_ספרים_1015,True,0,,צומת ספרים,,,,,,,Tzomet Sfarim Jerusalem,House and stuff,bootstrap count=1
ציילדרנס_פלייס_1016,True,0,,ציילדרנס פלייס,,,,,,,Children Place,Clothing,bootstrap count=3
צמיגי_רפי_1017,True,0,,צמיגי רפי,,,,,,,Zmigim Rafi,Auto Maintenance,bootstrap count=1
צמרת_בית_הפחם_הנגב_1018,True,0,,צמרת בית הפחם הנגב,,,,,,,Beit Hapaham,🛍️Groceries,bootstrap count=6
צמרת_בית_הפחם_הנגב_1019,True,0,,צמרת בית הפחם הנגב,,,,,,,Beit Hapaham,House and stuff,bootstrap count=1
צמרת_בית_הפחם_הנגב_1020,True,0,,צמרת בית הפחם הנגב,,,,,,,Vegetable Sheli,🛍️Groceries,bootstrap count=1
צרכניית_יודפת_1021,True,0,,צרכניית יודפת,,,,,,,Yodfat Grocery,🛍️Groceries,bootstrap count=2
קוגול_רפי_1022,True,0,,קוגול רפי,,,,,,,Zmigim Rafi,Auto Maintenance,bootstrap count=1
קולומביה_1023,True,0,,קולומביה,,,,,,,Columbia,Bulgaria July 2025,bootstrap count=3
קולורטו_1024,True,0,,קולורטו,,,,,,,Coloretto,Going out and restaurants,bootstrap count=1
קונדיטורית_מרטין_1025,True,0,,קונדיטורית מרטין,,,,,,,Martin,Going out and restaurants,bootstrap count=1
קופר_ופאקו_שדרות_יהודית_1026,True,0,,קופר ופאקו שדרות יהודית,,,,,,,Cooper and Pako Tel Aviv,Going out and restaurants,bootstrap count=2
קופר_ופאקו_שדרות_יהודית_1027,True,0,,קופר ופאקו שדרות יהודית,,,,,,,Kooper and Pako Tel Aviv,Going out and restaurants,bootstrap count=1
קופת_אבי_1028,True,0,,קופת אבי,,,,,,,Kupat Tel Aviv,Summer 2024 8000,bootstrap count=2
קוקיס_אשדודו_1029,True,0,,קוקיס אשדודו,,,,,,,Cookies Ashdod,Opher food,bootstrap count=1
קידום_ידע_והשכלה_חולון_1030,True,0,,קידום ידע והשכלה חולון,,,,,,,Kidum yeda vehaskala,Chugim,bootstrap count=1
קיר_טיפוסperformancerock_1031,True,0,,קיר טיפוסperformancerock,,,,,,,Kir Tipus,Chugim,bootstrap count=1
